0.04613, 0.36139
0.15198, 0.41647
0.20343, 0.47403
0.25582, 0.52522
0.31280, 0.58064
0.35139, 0.62443
0.38997, 0.66698
0.42856, 0.70953
0.46715, 0.75209
0.50573, 0.79834
0.54431, 0.84275
0.58290, 0.88222
0.62149, 0.92539
0.66008, 0.96856
0.71405, 1.01816
0.75177, 1.06039
0.80805, 1.11472
0.85954, 1.15959
0.91103, 1.20214
0.96253, 1.24377
1.02048, 1.28716
1.08488, 1.32897
1.15574, 1.37066
1.24596, 1.41306
1.36588, 1.45330
1.51167, 1.47550
1.65238, 1.46995
1.78801, 1.43998
1.89786, 1.39648
1.98190, 1.35339
2.05304, 1.30862
2.11772, 1.26496
2.17595, 1.21926
2.22772, 1.17578
2.27949, 1.13322
2.37108, 1.03331
2.32481, 1.08944
2.44134, 0.97534
2.48020, 0.93464
2.51906, 0.89147
2.55792, 0.84891
2.59677, 0.80821
2.63564, 0.76196
2.67450, 0.71879
2.71984, 0.66791
2.76517, 0.62011
2.80405, 0.57324
2.84290, 0.53315
2.88822, 0.48890
2.93998, 0.44690
2.98532, 0.39862
3.07150, 0.35751
3.15016, 0.35778
3.21128, 0.37650
3.28212, 0.42177
3.32719, 0.45699
3.36577, 0.50047
3.41278, 0.54781
3.49663, 0.64202
3.44938, 0.59297
3.55332, 0.70531
3.61119, 0.77406
3.67746, 0.85076
3.74204, 0.92268
3.80523, 0.98779
3.85942, 1.04547
3.91245, 1.09622
3.95749, 1.13924
4.00899, 1.18272
4.06048, 1.22712
4.11842, 1.27199
4.18281, 1.31676
4.25367, 1.36079
4.33099, 1.40088
4.42767, 1.44097
4.55664, 1.47399
4.69859, 1.48509
4.84064, 1.46693
4.95691, 1.43374
