0.38299, 0.72325
0.31140, 0.71553
0.49073, 0.73296
0.55011, 0.74096
0.64006, 0.74814
0.74181, 0.75732
0.80129, 0.76477
0.86077, 0.77216
0.92053, 0.77809
0.98028, 0.78407
1.02804, 0.78905
1.14827, 0.79700
1.24392, 0.80364
1.54116, 0.81135
1.85516, 0.80338
1.89856, 0.79815
2.04194, 0.79062
2.11258, 0.78153
2.17445, 0.77602
2.24920, 0.76664
2.34185, 0.75921
2.39396, 0.75163
2.45619, 0.74415
2.58980, 0.73456
2.67004, 0.72842
2.72889, 0.72282
2.88533, 0.71450
3.05111, 0.70788
3.54687, 0.72534
3.47558, 0.71598
3.66643, 0.73697
3.77390, 0.74810
3.96509, 0.76726
4.08458, 0.77928
4.20425, 0.79026
4.67501, 0.81126
5.02172, 0.80109
5.10429, 0.79331
5.22768, 0.78414
5.32062, 0.77514
5.38302, 0.76676
5.53713, 0.75599
5.58439, 0.74724
5.70826, 0.73550
5.81631, 0.72705
5.90894, 0.71972
6.26109, 0.70747
6.57869, 0.71762
6.69872, 0.72667
6.81846, 0.73732
6.95002, 0.74981
6.99664, 0.76100
7.11672, 0.76978
7.23629, 0.78135
7.35616, 0.79126
7.47626, 0.79995
7.80883, 0.81136
8.13127, 0.80259
8.25332, 0.79339
8.31556, 0.78591
8.44202, 0.77659
8.55939, 0.76622
8.60976, 0.75794
8.73322, 0.74844
8.82599, 0.74036
8.87577, 0.73441
8.93770, 0.72854
9.08906, 0.71815
9.37974, 0.70735
9.81765, 0.72503
9.74342, 0.71508
9.92245, 0.73419
10.04207, 0.74545
10.10116, 0.75502
10.24114, 0.76589
10.28001, 0.77506
10.40004, 0.78411
10.51987, 0.79426
10.67256, 0.80462
11.13100, 0.80915
11.43323, 0.79107
11.59775, 0.77885
11.66852, 0.76908
11.77385, 0.75891
11.85190, 0.74814
12.01167, 0.73418
12.16397, 0.72229
12.48311, 0.70760
12.95983, 0.72469
12.81887, 0.71628
13.03835, 0.73246
13.15791, 0.74408
13.26531, 0.75562
13.38479, 0.76766
13.51643, 0.77973
13.63609, 0.79080
13.75906, 0.80042
14.07650, 0.81141
14.44340, 0.80169
14.55714, 0.78992
14.68054, 0.78070
14.81464, 0.76848
14.95713, 0.75478
15.01658, 0.74589
15.15580, 0.73338
15.34112, 0.71841
15.67780, 0.70760
16.01052, 0.71822
16.20559, 0.73281
16.30990, 0.74465
16.44127, 0.75819
16.56053, 0.77141
16.68310, 0.78322
16.78783, 0.79272
17.24079, 0.81128
17.60775, 0.80124
17.68543, 0.79249
17.73223, 0.78621
17.87407, 0.77602
17.94864, 0.76763
18.10298, 0.75562
18.22678, 0.74425
18.28980, 0.73251
18.43161, 0.72250
18.74737, 0.70769
19.14467, 0.71650
19.23427, 0.72560
19.35408, 0.73583
19.45347, 0.74684
19.60410, 0.76063
3.86536, 0.75750
4.34450, 0.80149
11.25472, 0.80192
