0.60000, 0.65214
0.80000, 0.61888
1.00000, 0.57594
1.20000, 0.53321
1.40000, 0.49669
1.60000, 0.47592
1.80000, 0.46482
2.20000, 0.49404
2.40000, 0.53085
2.60000, 0.56850
2.80000, 0.61299
3.00000, 0.65112
3.09726, 0.67767
3.26301, 0.69838
3.60000, 0.70488
3.80000, 0.69887
4.00000, 0.67823
4.20000, 0.65011
4.40000, 0.60895
4.60000, 0.56536
4.80000, 0.52632
5.00000, 0.49220
5.20000, 0.46828
5.60000, 0.47573
5.80000, 0.49909
6.00000, 0.53364
6.20000, 0.57953
6.40000, 0.61748
6.60000, 0.65628
6.73151, 0.68401
6.86301, 0.69948
7.20000, 0.70402
7.40000, 0.69516
7.60000, 0.67648
7.80000, 0.64022
8.00000, 0.60518
8.20000, 0.55982
8.40000, 0.51878
8.60000, 0.48952
8.62877, 0.46776
9.20000, 0.47654
9.40000, 0.50596
9.60000, 0.54201
9.80000, 0.58220
10.00000, 0.62738
10.16575, 0.65833
10.29726, 0.68602
10.80000, 0.70277
11.00000, 0.69125
11.20000, 0.67082
11.40000, 0.64174
11.60000, 0.59313
11.80000, 0.55597
12.00000, 0.51769
12.20000, 0.48488
12.60000, 0.46669
12.80000, 0.48331
13.00000, 0.50996
13.20000, 0.55529
13.40000, 0.59321
13.60000, 0.63020
13.80000, 0.66588
13.89726, 0.68658
14.09726, 0.70006
14.46849, 0.69979
14.60000, 0.68851
14.80000, 0.66412
15.00000, 0.63019
15.20000, 0.59332
15.40000, 0.54920
15.60000, 0.51618
15.80000, 0.48487
16.20000, 0.47021
16.40000, 0.48716
16.60000, 0.51765
16.80000, 0.55379
17.00000, 0.59849
17.13151, 0.63429
17.33151, 0.66472
17.49726, 0.68776
17.80000, 0.69868
18.20000, 0.68309
18.40000, 0.66058
18.60000, 0.62579
18.80000, 0.58686
19.00000, 0.54966
19.20000, 0.51280
19.33151, 0.48772
19.60000, 0.47274
20.00000, 0.49109
20.20000, 0.52129
20.40000, 0.56077
20.60000, 0.59728
20.80000, 0.63477
21.00000, 0.66488
21.09726, 0.68741
21.40000, 0.69701
21.80000, 0.67968
22.00000, 0.65470
22.20000, 0.62218
22.40000, 0.58382
22.60000, 0.54762
22.80000, 0.51608
22.93151, 0.48780
23.20000, 0.47752
23.60000, 0.49861
23.80000, 0.52583
24.00000, 0.56388
24.20000, 0.60050
24.40000, 0.63390
24.60000, 0.66719
24.69726, 0.68540
25.00000, 0.69467
25.40000, 0.68002
25.60000, 0.65288
25.80000, 0.61797
26.00000, 0.58516
26.20000, 0.54744
26.40000, 0.51407
26.60000, 0.49149
26.80000, 0.48033
27.20000, 0.50182
27.40000, 0.53131
27.60000, 0.56443
27.80000, 0.60240
28.00000, 0.63615
28.20000, 0.66155
28.60000, 0.69309
29.00000, 0.67569
29.20000, 0.65376
29.40000, 0.61809
29.60000, 0.58207
29.80000, 0.54925
30.00000, 0.51164
30.20000, 0.49108
30.40000, 0.48148
30.80000, 0.50041
31.00000, 0.53127
31.20000, 0.56614
31.40000, 0.59946
31.53151, 0.63672
31.80000, 0.66586
31.86301, 0.68328
32.20000, 0.69252
32.60000, 0.67659
32.80000, 0.65146
33.00000, 0.62087
33.20000, 0.58288
33.40000, 0.54518
33.60000, 0.51563
33.69726, 0.49015
34.00000, 0.48042
34.40000, 0.50262
34.60000, 0.52713
34.73151, 0.56225
34.89726, 0.60026
35.20000, 0.63393
35.33151, 0.66472
35.49726, 0.68459
35.80000, 0.69328
36.20000, 0.67916
36.40000, 0.65425
36.60000, 0.62075
36.80000, 0.58691
37.00000, 0.54815
37.13151, 0.51249
37.26301, 0.49038
37.60000, 0.47879
38.00000, 0.49793
38.20000, 0.53031
38.33151, 0.56104
38.53151, 0.60149
38.73151, 0.63718
38.93151, 0.66489
39.13151, 0.68559
